n_test,n_classes,n_features,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,f1_weighted,mcc,train_seconds,inference_seconds,inference_ms_per_1000,model_size_kb,minority_recall_mean,worst_class_recall,worst_class_label,roc_auc_ovr_macro,pr_auc_macro,pr_auc_weighted,run_id,model_name,imbalance,feature_strategy,top_k,alpha_lgbm,objective,validation_lgbm_train_seconds,validation_xgb_train_seconds
187735,9,22,0.6478493621327935,0.6512274362085975,0.633418337047992,0.6512274362085975,0.6201519047097541,0.6746226041907193,0.6020480592594851,24.269308400002046,2.2352320999998483,11.906315284842188,,0.4879843796936017,0.2803654604084557,Mirai-HTTP Flooding,0.9491570207625171,0.6782335086910335,0.7522517583848058,iotid_lgbm_xgb_ensemble_macro_f1,lgbm_top10_xgb_probability_ensemble,class_weight,mixed_mi_top10_plus_all,10,0.8,macro_f1,6.732826800000112,14.184671700000763
187735,9,22,0.6470823234878952,0.6505683824754424,0.6328376625361064,0.6505683824754424,0.6193416364226496,0.6738806618682932,0.6012397755885341,24.269308400002046,2.2513429000009637,11.992131994571942,,0.48828477020126165,0.2769019467335483,Mirai-HTTP Flooding,0.9491397298092603,0.6781806729902997,0.752198581798959,iotid_lgbm_xgb_ensemble_macro_f1_plus_minority,lgbm_top10_xgb_probability_ensemble,class_weight,mixed_mi_top10_plus_all,10,0.75,macro_f1_plus_minority,6.732826800000112,14.184671700000763
