run_id,class_id,class_label,precision,recall,f1,support
fine_lgbm_full,0,Backdoor_Malware,0.5708884688090737,0.471875,0.5166809238665526,640
fine_lgbm_full,1,BenignTraffic,0.8732556564151199,0.966825,0.9176612960634032,40000
fine_lgbm_full,2,BrowserHijacking,0.8632286995515696,0.6666666666666666,0.7523204689789936,1155
fine_lgbm_full,3,CommandInjection,0.5815085158150851,0.44014732965009207,0.5010482180293501,1086
fine_lgbm_full,4,DDoS-ACK_Fragmentation,0.9998999699909973,0.9997999599919984,0.9998499624906226,9998
fine_lgbm_full,5,DDoS-HTTP_Flood,0.9987830319888734,0.9963579604578564,0.9975690223997222,5766
fine_lgbm_full,6,DDoS-ICMP_Flood,1.0,0.9998992443324937,0.9999496196281928,9925
fine_lgbm_full,7,DDoS-ICMP_Fragmentation,1.0,0.9995043616177637,0.999752119379307,10088
fine_lgbm_full,8,DDoS-PSHACK_Flood,1.0,0.9999004182433778,0.999950206642434,10042
fine_lgbm_full,9,DDoS-RSTFINFlood,1.0,1.0,1.0,10162
fine_lgbm_full,10,DDoS-SYN_Flood,0.9999000299910027,0.9992007992007992,0.9995502923099985,10010
fine_lgbm_full,11,DDoS-SlowLoris,0.9965561773568661,0.997414907367514,0.9969853574504737,4642
fine_lgbm_full,12,DDoS-SynonymousIP_Flood,0.9990865726174769,0.9998984255967496,0.9994923342471317,9845
fine_lgbm_full,13,DDoS-TCP_Flood,0.9997993176801124,0.9996990067221833,0.9997491596849446,9967
fine_lgbm_full,14,DDoS-UDP_Flood,0.9994031038599284,0.9996019900497513,0.9995025370609889,10050
fine_lgbm_full,15,DDoS-UDP_Fragmentation,0.9998984462272773,0.9993909866017052,0.9996446520127925,9852
fine_lgbm_full,16,DNS_Spoofing,0.8180251965112523,0.7604604604604605,0.7881931835866577,9990
fine_lgbm_full,17,DictionaryBruteForce,0.8,0.7156901297679905,0.755500207555002,2543
fine_lgbm_full,18,DoS-HTTP_Flood,0.9984214680347278,0.9993087785128864,0.9988649262202043,10127
fine_lgbm_full,19,DoS-SYN_Flood,0.9996980676328503,0.999597464023347,0.9996477632969355,9937
fine_lgbm_full,20,DoS-TCP_Flood,0.9997019966226284,0.9997019966226284,0.9997019966226284,10067
fine_lgbm_full,21,DoS-UDP_Flood,0.9996993385447985,0.9992987377279102,0.999498997995992,9982
fine_lgbm_full,22,MITM-ArpSpoofing,0.928054397894275,0.8401509134233519,0.8819176654507556,10072
fine_lgbm_full,23,Mirai-greeth_flood,0.9995004995004995,0.9984033529587866,0.998951624981279,10021
fine_lgbm_full,24,Mirai-greip_flood,0.9984137999405175,0.9995037713378325,0.9989584883201904,10076
fine_lgbm_full,25,Mirai-udpplain,1.0,0.9997022036926743,0.9998510796723753,10074
fine_lgbm_full,26,Recon-HostDiscovery,0.8450397576675501,0.9006255044390638,0.8719476460246142,9912
fine_lgbm_full,27,Recon-OSScan,0.8277264325323475,0.6748718979202251,0.7435244631392517,9953
fine_lgbm_full,28,Recon-PingSweep,0.6974169741697417,0.4064516129032258,0.5135869565217391,465
fine_lgbm_full,29,Recon-PortScan,0.7587502471821238,0.7724984900342259,0.765562649640862,9934
fine_lgbm_full,30,SqlInjection,0.6932668329177057,0.5408560311284046,0.6076502732240437,1028
fine_lgbm_full,31,Uploading_Attack,0.36428571428571427,0.19101123595505617,0.25061425061425063,267
fine_lgbm_full,32,VulnerabilityScan,0.9984108065156932,0.9990723562152134,0.9987414718155925,7546
fine_lgbm_full,33,XSS,0.48606271777003485,0.38271604938271603,0.42824251726784346,729
fine_lgbm_random_over,0,Backdoor_Malware,0.5344129554655871,0.4125,0.4656084656084656,640
fine_lgbm_random_over,1,BenignTraffic,0.8743239879618944,0.965975,0.9178672811278847,40000
fine_lgbm_random_over,2,BrowserHijacking,0.8718535469107551,0.6597402597402597,0.7511089206505668,1155
fine_lgbm_random_over,3,CommandInjection,0.5700325732899023,0.48342541436464087,0.523168908819133,1086
fine_lgbm_random_over,4,DDoS-ACK_Fragmentation,0.9998999699909973,0.9997999599919984,0.9998499624906226,9998
fine_lgbm_random_over,5,DDoS-HTTP_Flood,0.9986101459346769,0.9968782518210197,0.9977434473181739,5766
fine_lgbm_random_over,6,DDoS-ICMP_Flood,1.0,0.9998992443324937,0.9999496196281928,9925
fine_lgbm_random_over,7,DDoS-ICMP_Fragmentation,0.9999008428358949,0.999603489294211,0.9997521439547911,10088
fine_lgbm_random_over,8,DDoS-PSHACK_Flood,1.0,0.9999004182433778,0.999950206642434,10042
fine_lgbm_random_over,9,DDoS-RSTFINFlood,1.0,1.0,1.0,10162
fine_lgbm_random_over,10,DDoS-SYN_Flood,0.999800099950025,0.9993006993006993,0.9995503372470647,10010
fine_lgbm_random_over,11,DDoS-SlowLoris,0.9972006890611542,0.9976303317535545,0.997415464139565,4642
fine_lgbm_random_over,12,DDoS-SynonymousIP_Flood,0.9990865726174769,0.9998984255967496,0.9994923342471317,9845
fine_lgbm_random_over,13,DDoS-TCP_Flood,0.9997993176801124,0.9996990067221833,0.9997491596849446,9967
