run_id,class_id,class_label,precision,recall,f1,support
binary_lgbm_full_weighted,0,0,0.8306077124974762,0.9803407601572739,0.8992841138860047,8393
binary_lgbm_full_weighted,1,1,0.9967061266045156,0.9674844010386389,0.9818778945712348,51606
category_lgbm_full,0,Benign,0.8946241406514144,0.9457881567973311,0.919494961195413,8393
category_lgbm_full,1,BruteForce,0.8980716253443526,0.6104868913857678,0.7268673355629878,534
category_lgbm_full,2,DDoS,0.999654442572675,0.9995249201001987,0.9995896771406976,23154
category_lgbm_full,3,DoS,0.9994056110318592,0.998930608365019,0.9991680532445923,8416
category_lgbm_full,4,Mirai,0.9998420221169037,0.9996840941399463,0.9997630518916357,6331
category_lgbm_full,5,Recon,0.8764249333009945,0.9110046640615151,0.8933803078064158,7933
category_lgbm_full,6,Spoofing,0.909382518043304,0.8082679971489665,0.8558490566037736,4209
category_lgbm_full,7,Web-based,0.7712344280860702,0.6618075801749271,0.7123430962343096,1029
category_lgbm_full_weighted,0,Benign,0.9111504424778761,0.9200524246395806,0.9155797960635523,8393
category_lgbm_full_weighted,1,BruteForce,0.655,0.7359550561797753,0.6931216931216931,534
category_lgbm_full_weighted,2,DDoS,0.99982716902869,0.9993953528547983,0.9996112143073135,23154
category_lgbm_full_weighted,3,DoS,0.9990497683810429,0.9994058935361216,0.9992277992277993,8416
category_lgbm_full_weighted,4,Mirai,0.9998420221169037,0.9996840941399463,0.9997630518916357,6331
category_lgbm_full_weighted,5,Recon,0.9259857354326471,0.86738938610866,0.8957302785732882,7933
category_lgbm_full_weighted,6,Spoofing,0.8674459089778662,0.8287004038964124,0.8476306196840826,4209
category_lgbm_full_weighted,7,Web-based,0.5294490183660545,0.8124392614188533,0.6411042944785276,1029
fine_lgbm_full,0,Backdoor_Malware,0.5882352941176471,0.373134328358209,0.45662100456621,134
fine_lgbm_full,1,BenignTraffic,0.8646616541353384,0.9591326105087573,0.9094503756425465,8393
fine_lgbm_full,2,BrowserHijacking,0.8650306748466258,0.5826446280991735,0.6962962962962963,242
fine_lgbm_full,3,CommandInjection,0.5963855421686747,0.4342105263157895,0.5025380710659898,228
fine_lgbm_full,4,DDoS-ACK_Fragmentation,1.0,0.9995233555767398,0.999761620977354,2098
fine_lgbm_full,5,DDoS-HTTP_Flood,0.9991714995857498,0.996694214876033,0.9979313198179561,1210
fine_lgbm_full,6,DDoS-ICMP_Flood,1.0,1.0,1.0,2083
fine_lgbm_full,7,DDoS-ICMP_Fragmentation,1.0,0.9990552668871044,0.9995274102079396,2117
fine_lgbm_full,8,DDoS-PSHACK_Flood,1.0,1.0,1.0,2107
fine_lgbm_full,9,DDoS-RSTFINFlood,1.0,1.0,1.0,2132
fine_lgbm_full,10,DDoS-SYN_Flood,0.9990476190476191,0.9990476190476191,0.9990476190476191,2100
fine_lgbm_full,11,DDoS-SlowLoris,1.0,1.0,1.0,974
fine_lgbm_full,12,DDoS-SynonymousIP_Flood,0.9990319457889641,0.9990319457889641,0.9990319457889641,2066
fine_lgbm_full,13,DDoS-TCP_Flood,0.9990444338270426,1.0,0.9995219885277247,2091
fine_lgbm_full,14,DDoS-UDP_Flood,1.0,0.9995258416311048,0.9997628645956841,2109
fine_lgbm_full,15,DDoS-UDP_Fragmentation,1.0,0.9995162070633768,0.9997580450036293,2067
fine_lgbm_full,16,DNS_Spoofing,0.7808080808080808,0.7375954198473282,0.7585868498527969,2096
fine_lgbm_full,17,DictionaryBruteForce,0.8341346153846154,0.649812734082397,0.7305263157894737,534
fine_lgbm_full,18,DoS-HTTP_Flood,0.9976514795678723,0.9995294117647059,0.998589562764457,2125
fine_lgbm_full,19,DoS-SYN_Flood,0.9995194617972128,0.9976019184652278,0.9985597695631301,2085
fine_lgbm_full,20,DoS-TCP_Flood,1.0,0.9985795454545454,0.9992892679459844,2112
fine_lgbm_full,21,DoS-UDP_Flood,0.9995226730310263,1.0,0.9997612795416567,2094
fine_lgbm_full,22,MITM-ArpSpoofing,0.8970663921770458,0.8248935163274964,0.8594674556213018,2113
fine_lgbm_full,23,Mirai-greeth_flood,0.9980979553019496,0.9980979553019496,0.9980979553019496,2103
fine_lgbm_full,24,Mirai-greip_flood,0.9981078524124882,0.9981078524124882,0.9981078524124882,2114
fine_lgbm_full,25,Mirai-udpplain,1.0,0.9995269631031221,0.9997634255973503,2114
fine_lgbm_full,26,Recon-HostDiscovery,0.8316027088036118,0.885576923076923,0.8577415599534343,2080
fine_lgbm_full,27,Recon-OSScan,0.7645089285714286,0.6561302681992337,0.7061855670103093,2088
fine_lgbm_full,28,Recon-PingSweep,0.65625,0.21428571428571427,0.3230769230769231,98
fine_lgbm_full,29,Recon-PortScan,0.7323279924599434,0.7456813819577736,0.738944365192582,2084
fine_lgbm_full,30,SqlInjection,0.7027027027027027,0.48148148148148145,0.5714285714285714,216
fine_lgbm_full,31,Uploading_Attack,0.4375,0.125,0.19444444444444445,56
fine_lgbm_full,32,VulnerabilityScan,0.9968494013862634,0.9993682880606444,0.9981072555205047,1583
fine_lgbm_full,33,XSS,0.5606060606060606,0.48366013071895425,0.519298245614035,153
fine_lgbm_full_weighted,0,Backdoor_Malware,0.5175438596491229,0.44029850746268656,0.47580645161290325,134
fine_lgbm_full_weighted,1,BenignTraffic,0.9263666790628486,0.8903848445132849,0.9080194410692588,8393
fine_lgbm_full_weighted,2,BrowserHijacking,0.7609756097560976,0.6446280991735537,0.697986577181208,242
fine_lgbm_full_weighted,3,CommandInjection,0.484304932735426,0.47368421052631576,0.4789356984478936,228
fine_lgbm_full_weighted,4,DDoS-ACK_Fragmentation,1.0,0.9995233555767398,0.999761620977354,2098
fine_lgbm_full_weighted,5,DDoS-HTTP_Flood,1.0,0.9975206611570248,0.9987587918907737,1210
fine_lgbm_full_weighted,6,DDoS-ICMP_Flood,1.0,1.0,1.0,2083
fine_lgbm_full_weighted,7,DDoS-ICMP_Fragmentation,1.0,0.9990552668871044,0.9995274102079396,2117
fine_lgbm_full_weighted,8,DDoS-PSHACK_Flood,1.0,1.0,1.0,2107
fine_lgbm_full_weighted,9,DDoS-RSTFINFlood,1.0,0.9985928705440901,0.9992959399202065,2132
fine_lgbm_full_weighted,10,DDoS-SYN_Flood,0.9990476190476191,0.9990476190476191,0.9990476190476191,2100
fine_lgbm_full_weighted,11,DDoS-SlowLoris,1.0,1.0,1.0,974
fine_lgbm_full_weighted,12,DDoS-SynonymousIP_Flood,0.9990319457889641,0.9990319457889641,0.9990319457889641,2066
fine_lgbm_full_weighted,13,DDoS-TCP_Flood,0.9990444338270426,1.0,0.9995219885277247,2091
fine_lgbm_full_weighted,14,DDoS-UDP_Flood,1.0,0.9995258416311048,0.9997628645956841,2109
fine_lgbm_full_weighted,15,DDoS-UDP_Fragmentation,1.0,0.9995162070633768,0.9997580450036293,2067
fine_lgbm_full_weighted,16,DNS_Spoofing,0.7265800089645899,0.7733778625954199,0.7492489022417379,2096
fine_lgbm_full_weighted,17,DictionaryBruteForce,0.666095890410959,0.7284644194756554,0.6958855098389982,534
fine_lgbm_full_weighted,18,DoS-HTTP_Flood,0.9981211836542978,1.0,0.999059708509638,2125
fine_lgbm_full_weighted,19,DoS-SYN_Flood,0.9995196926032661,0.9980815347721822,0.9988000959923207,2085
fine_lgbm_full_weighted,20,DoS-TCP_Flood,1.0,0.9985795454545454,0.9992892679459844,2112
fine_lgbm_full_weighted,21,DoS-UDP_Flood,0.9995226730310263,1.0,0.9997612795416567,2094
fine_lgbm_full_weighted,22,MITM-ArpSpoofing,0.8641063515509602,0.8305726455276857,0.847007722007722,2113
fine_lgbm_full_weighted,23,Mirai-greeth_flood,0.9980979553019496,0.9980979553019496,0.9980979553019496,2103
fine_lgbm_full_weighted,24,Mirai-greip_flood,0.9981078524124882,0.9981078524124882,0.9981078524124882,2114
