run_id,n_splits,mean_macro_f1,sd_macro_f1,mean_balanced_accuracy,mean_minority_recall,sd_minority_recall,mean_pr_auc_macro,mean_train_seconds,mean_inference_ms_per_1000
iotid_fine_lgbm_mi_top10_weighted,10,0.622194373007152,0.0020554011160685373,0.6540100060942876,0.4820216281165515,0.008143867423653339,0.6799577646174564,8.283872049999626,18.37168434228951
iotid_fine_lgbm_xgb_validation_ensemble,10,0.6219629762486834,0.0021821038651295066,0.6538367668698243,0.48194653048963654,0.007835721563504821,0.6799172046293951,26.397142309999982,12.549969478252995
iotid_fine_lgbm_weighted,10,0.6204184903872855,0.0014698440199838868,0.6505272293488292,0.48534094322619403,0.007479060098131281,0.6782220656531627,12.177885890000471,18.985254907184164
iotid_fine_xgb_weighted,10,0.6197818150110589,0.001393728442669153,0.6520660449781688,0.48235205767497746,0.006491590307344511,0.6775072294472191,18.624481490000836,6.584715370073182
iotid_fine_lgbm_mi_top10_flat,10,0.6112829350744151,0.004301700194252571,0.6005064978646729,0.26791829378191645,0.0030187211797769965,0.681709837923376,8.080959070000608,18.32836088103121
iotid_fine_lgbm_full,10,0.6081517399628378,0.003731234164443734,0.5972485804051606,0.2691048362871733,0.002983853842103221,0.6798427804015826,11.926662190000206,18.751399099796668
