n_test,n_classes,n_features,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,f1_weighted,mcc,train_seconds,inference_seconds,inference_ms_per_1000,model_size_kb,minority_recall_mean,worst_class_recall,worst_class_label,roc_auc_ovr_macro,pr_auc_macro,pr_auc_weighted,run_id,task,target_col,model_name,imbalance,feature_strategy,top_k,hierarchical,notes,sampling_note,train_rows,fit_rows,test_rows,feature_names,split_seed,wall_seconds,alpha_lgbm
187735,9,22,0.645452366367486,0.6497268819686853,0.6313217602624027,0.6497268819686853,0.6185503679529083,0.672829801137967,0.5989398585390653,21.41091940000115,1.3321146000016597,7.09571790024055,8477.2236328125,0.48603184139381195,0.32150961423623553,Mirai-HTTP Flooding,0.9489445183959546,0.6771835428921844,0.7516839648895772,iotid_fine_xgb_weighted,fine,Label,xgb,class_weight,all,,False,,class_weight,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",43,23.71696019999945,
187735,9,22,0.6483820278584175,0.6508066656070003,0.6327445158827867,0.6508066656070003,0.620937158057837,0.6757078755627803,0.6018985090917968,26.138036600001215,2.304660600002535,12.276137108171278,,0.48107539801742266,0.30395318284963574,Mirai-HTTP Flooding,0.9492886369974894,0.679980899133108,0.7533425845763374,iotid_fine_lgbm_xgb_validation_ensemble,fine,Label,lgbm_top10_xgb_probability_ensemble,class_weight,mixed_mi_top10_plus_all,10.0,,,,,,,,43,,0.8
187735,9,22,0.6663222094974299,0.6022193187723086,0.6621693698806033,0.6022193187723086,0.6135015089514915,0.6635832228230908,0.6010991834676888,12.19882090000101,3.5035701999986486,18.662317628564992,12567.080078125,0.2727545809552418,0.23444397411864304,Mirai-Ackflooding,0.9496262507486607,0.68244609625443,0.7547592380093351,iotid_fine_lgbm_full,fine,Label,lgbm,none,all,,False,,none,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",44,16.64717920000112,
187735,9,22,0.6499960050070578,0.6524999576482545,0.6349083809513693,0.6524999576482545,0.623116232378353,0.6771726598652397,0.6038416311291323,11.5870909999976,3.5055941000027815,18.673098250207907,12570.8564453125,0.4869330129167918,0.286217604203989,Mirai-HTTP Flooding,0.9491385864288097,0.6805068106594193,0.7529914698858584,iotid_fine_lgbm_weighted,fine,Label,lgbm,class_weight,all,,False,,class_weight,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",44,16.11523500000112,
187735,9,10,0.6691932777585426,0.6040944692299557,0.6654753089812334,0.6040944692299557,0.6154939458897076,0.6661868829075127,0.604461093940494,7.470767999999225,3.415093200001138,18.191030974518007,12570.83203125,0.2699008711324722,0.25518534196045234,Mirai-Ackflooding,0.9502853529841434,0.6837826565198861,0.7562920158347376,iotid_fine_lgbm_mi_top10_flat,fine,Label,lgbm,none,mi,10.0,False,,none,438048.0,438048.0,187735.0,"[""Dst_Port"", ""Init_Bwd_Win_Byts"", ""TotLen_Bwd_Pkts"", ""Flow_Duration"", ""Flow_Pkts/s"", ""Pkt_Len_Mean"", ""Bwd_Pkt_Len_Mean"", ""Idle_Mean"", ""Pkt_Len_Max"", ""Bwd_Pkt_Len_Max""]",44,15.313723299997946,
187735,9,10,0.6518656617039976,0.6552563497191565,0.6364275406813986,0.6552563497191565,0.6238509146021854,0.678195711306029,0.6067010449369028,7.603419799997937,3.3956070999993244,18.08723519854755,12554.703125,0.4893361369780715,0.2686611728173892,Mirai-HTTP Flooding,0.9498318474037359,0.6822026104134389,0.7548200998816607,iotid_fine_lgbm_mi_top10_weighted,fine,Label,lgbm,class_weight,mi,10.0,False,,class_weight,438048.0,438048.0,187735.0,"[""Dst_Port"", ""Init_Bwd_Win_Byts"", ""TotLen_Bwd_Pkts"", ""Flow_Duration"", ""Flow_Pkts/s"", ""Pkt_Len_Mean"", ""Bwd_Pkt_Len_Mean"", ""Idle_Mean"", ""Pkt_Len_Max"", ""Bwd_Pkt_Len_Max""]",44,15.528434599997126,
187735,9,22,0.6489945934428849,0.654563207433882,0.6346674725220174,0.654563207433882,0.6217597535710772,0.6751430955314459,0.6035601917933818,17.522352899999532,1.193191400001524,6.355721628899906,8381.7099609375,0.49444277560829075,0.2884868028185835,Mirai-HTTP Flooding,0.9495210761884731,0.6796470028480954,0.7530648243417716,iotid_fine_xgb_weighted,fine,Label,xgb,class_weight,all,,False,,class_weight,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",44,19.630705899999157,
187735,9,22,0.6518656617039976,0.6552563497191565,0.6364275406813986,0.6552563497191565,0.6238509146021854,0.678195711306029,0.6067010449369028,25.548199799999566,2.3194910999991407,12.355134098591849,,0.4893361369780715,0.2686611728173892,Mirai-HTTP Flooding,0.9498318474037359,0.6822026104134389,0.7548200998816607,iotid_fine_lgbm_xgb_validation_ensemble,fine,Label,lgbm_top10_xgb_probability_ensemble,class_weight,mixed_mi_top10_plus_all,10.0,,,,,,,,44,,1.0
187735,9,22,0.6660292433483368,0.5985095629077699,0.6583240376126915,0.5985095629077699,0.6101356308042596,0.6604852933341775,0.599599757471719,11.934991499998432,3.5206328999993275,18.75320478333463,12549.091796875,0.2708020426554521,0.2208885704048728,Mirai-HTTP Flooding,0.9494567536816843,0.6811062012232685,0.7542701672227895,iotid_fine_lgbm_full,fine,Label,lgbm,none,all,,False,,none,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",45,16.414579899999808,
187735,9,22,0.6509548033131808,0.651868897473557,0.6333973915124208,0.651868897473557,0.6211310396883165,0.6763443365838913,0.6055214993097959,11.746400700001686,3.5602574000004097,18.964270913790234,12570.52734375,0.47341544007209374,0.2356980771527529,Mirai-HTTP Flooding,0.9489811382636069,0.6793826346594373,0.752546106043941,iotid_fine_lgbm_weighted,fine,Label,lgbm,class_weight,all,,False,,class_weight,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",45,16.389300099999673,
187735,9,10,0.6694436306495859,0.6028508768829667,0.6633922326481216,0.6028508768829667,0.6142358888151381,0.6650109878188185,0.6041918299225314,7.6934359000006225,3.418982600000163,18.21174847524523,12538.4365234375,0.26960048062481223,0.245790039412397,Mirai-HTTP Flooding,0.9501797938964534,0.6827254019445879,0.7560126327936955,iotid_fine_lgbm_mi_top10_flat,fine,Label,lgbm,none,mi,10.0,False,,none,438048.0,438048.0,187735.0,"[""Dst_Port"", ""Init_Bwd_Win_Byts"", ""TotLen_Bwd_Pkts"", ""Flow_Duration"", ""Flow_Pkts/s"", ""Pkt_Len_Mean"", ""Pkt_Len_Max"", ""Bwd_Pkt_Len_Mean"", ""Idle_Mean"", ""Bwd_Pkt_Len_Max""]",45,15.503390399997443,
187735,9,10,0.6530694862439076,0.6552381578078141,0.6359587483784915,0.6552381578078141,0.6227405431728661,0.6774771868047089,0.6086230259088543,8.128160399999615,3.523435500002961,18.76813327298032,12542.40234375,0.46560528687293484,0.23742983399020662,Mirai-HTTP Flooding,0.9497699749541736,0.6810656985312787,0.754387697284946,iotid_fine_lgbm_mi_top10_weighted,fine,Label,lgbm,class_weight,mi,10.0,False,,class_weight,438048.0,438048.0,187735.0,"[""Dst_Port"", ""Init_Bwd_Win_Byts"", ""TotLen_Bwd_Pkts"", ""Flow_Duration"", ""Flow_Pkts/s"", ""Pkt_Len_Mean"", ""Pkt_Len_Max"", ""Bwd_Pkt_Len_Mean"", ""Idle_Mean"", ""Bwd_Pkt_Len_Max""]",45,16.146905999998125,
187735,9,22,0.6487602205236104,0.6526393681594864,0.6337251409973566,0.6526393681594864,0.6202507373328829,0.6743950154582473,0.6033674498451841,17.57043010000052,1.2028251000010641,6.407037046906885,8415.939453125,0.47221387804145387,0.2826346590230503,Mirai-HTTP Flooding,0.9492036021293588,0.6774377776818654,0.7519720483136565,iotid_fine_xgb_weighted,fine,Label,xgb,class_weight,all,,False,,class_weight,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",45,19.68776539999817,
187735,9,22,0.6530694862439076,0.6552381578078141,0.6359587483784915,0.6552381578078141,0.6227405431728661,0.6774771868047089,0.6086230259088543,26.187864700001228,2.4001637999972445,12.784849921417129,,0.46560528687293484,0.23742983399020662,Mirai-HTTP Flooding,0.9497699749541736,0.6810656985312787,0.754387697284946,iotid_fine_lgbm_xgb_validation_ensemble,fine,Label,lgbm_top10_xgb_probability_ensemble,class_weight,mixed_mi_top10_plus_all,10.0,,,,,,,,45,,1.0
187735,9,22,0.6640956667643221,0.5975522196068891,0.6554604496380759,0.5975522196068891,0.608128154004728,0.6589429380975096,0.5977700319887783,11.36882229999901,3.4962159000024258,18.623143793125553,12530.455078125,0.27110243316311206,0.1835883171070932,Mirai-Ackflooding,0.9490646318154451,0.6793351914812907,0.7529043260964002,iotid_fine_lgbm_full,fine,Label,lgbm,none,all,,False,,none,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",46,15.839049000001978,
187735,9,22,0.6483394146003676,0.6497613398270968,0.6333888665184182,0.6497613398270968,0.622249999593133,0.6767704910460847,0.601122071881825,11.723524000000907,3.6620149000009405,19.506298239544787,12532.8173828125,0.48828477020126165,0.3619371790278275,Mirai-HTTP Flooding,0.9485727878484407,0.6775730168918993,0.7510635024986997,iotid_fine_lgbm_weighted,fine,Label,lgbm,class_weight,all,,False,,class_weight,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",46,16.413977299998805,
187735,9,10,0.6692039310730551,0.6032566796823243,0.6624661033973815,0.6032566796823243,0.6136231401683749,0.6645879325656333,0.6042763162081887,7.509361099997477,3.421118700000079,18.223126747809832,12515.3076171875,0.26960048062481223,0.19713370018745843,Mirai-Ackflooding,0.950140879092896,0.6821839758972555,0.7556436590641944,iotid_fine_lgbm_mi_top10_flat,fine,Label,lgbm,none,mi,10.0,False,,none,438048.0,438048.0,187735.0,"[""Dst_Port"", ""Init_Bwd_Win_Byts"", ""TotLen_Bwd_Pkts"", ""Flow_Duration"", ""Flow_Pkts/s"", ""Pkt_Len_Mean"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Max"", ""Idle_Mean"", ""Bwd_Pkt_Len_Max""]",46,15.311832999999751,
187735,9,10,0.6528457666391456,0.6555577783559701,0.6374452646218179,0.6555577783559701,0.6261472994115844,0.67987303383657,0.606910445735941,7.949957300003007,3.4371695999980147,18.308624390753,12518.1640625,0.48407930309402225,0.3338110593574585,Mirai-HTTP Flooding,0.9497029878225985,0.6803455303354066,0.7538423673177951,iotid_fine_lgbm_mi_top10_weighted,fine,Label,lgbm,class_weight,mi,10.0,False,,class_weight,438048.0,438048.0,187735.0,"[""Dst_Port"", ""Init_Bwd_Win_Byts"", ""TotLen_Bwd_Pkts"", ""Flow_Duration"", ""Flow_Pkts/s"", ""Pkt_Len_Mean"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Max"", ""Idle_Mean"", ""Bwd_Pkt_Len_Max""]",46,15.848360799998773,
187735,9,22,0.6483234346285989,0.6525138196197375,0.6343414666653868,0.6525138196197375,0.6219715317156682,0.6756829445055519,0.602006239306215,17.79074369999944,1.2057705000006536,6.422726183187224,8441.0263671875,0.4851306698708321,0.36116087423862414,Mirai-HTTP Flooding,0.9492255141278066,0.6777107425695664,0.7522326496098356,iotid_fine_xgb_weighted,fine,Label,xgb,class_weight,all,,False,,class_weight,438048.0,438048.0,187735.0,"[""Flow_Duration"", ""Init_Bwd_Win_Byts"", ""Dst_Port"", ""Idle_Mean"", ""Flow_IAT_Min"", ""Flow_Pkts/s"", ""Pkt_Len_Max"", ""ACK_Flag_Cnt"", ""Fwd_Pkt_Len_Max"", ""Bwd_Header_Len"", ""TotLen_Bwd_Pkts"", ""Fwd_Pkts/s"", ""Flow_Byts/s"", ""Bwd_Pkt_Len_Max"", ""Bwd_Pkts/s"", ""TotLen_Fwd_Pkts"", ""Flow_IAT_Max"", ""Fwd_Pkt_Len_Min"", ""Bwd_Pkt_Len_Mean"", ""Pkt_Len_Std"", ""SYN_Flag_Cnt"", ""Pkt_Len_Mean""]",46,19.902510100000654,
187735,9,22,0.6528457666391456,0.6555577783559701,0.6374452646218179,0.6555577783559701,0.6261472994115844,0.67987303383657,0.606910445735941,25.322513199997047,2.432189399998606,12.955439316049784,,0.48407930309402225,0.3338110593574585,Mirai-HTTP Flooding,0.9497029878225985,0.6803455303354066,0.7538423673177951,iotid_fine_lgbm_xgb_validation_ensemble,fine,Label,lgbm_top10_xgb_probability_ensemble,class_weight,mixed_mi_top10_plus_all,10.0,,,,,,,,46,,1.0
