run_id,class_id,class_label,precision,recall,f1,support
fine_lgbm_full,0,Backdoor_Malware,0.5451895043731778,0.4174107142857143,0.47281921618204803,448
fine_lgbm_full,1,BenignTraffic,0.871437332558665,0.9650069700110805,0.9158383934326131,27977
fine_lgbm_full,2,BrowserHijacking,0.8613861386138614,0.6460396039603961,0.7383309759547383,808
fine_lgbm_full,3,CommandInjection,0.5826513911620295,0.46842105263157896,0.5193289569657185,760
fine_lgbm_full,4,DDoS-ACK_Fragmentation,1.0,1.0,1.0,6993
fine_lgbm_full,5,DDoS-HTTP_Flood,0.9987565282268093,0.9957847756012894,0.9972684380432083,4033
fine_lgbm_full,6,DDoS-ICMP_Flood,1.0,0.9997118985883031,0.9998559285405562,6942
fine_lgbm_full,7,DDoS-ICMP_Fragmentation,0.9998581962563812,0.9992913832199547,0.9995747093847462,7056
fine_lgbm_full,8,DDoS-PSHACK_Flood,0.9998576309794989,1.0,0.9999288104221542,7023
fine_lgbm_full,9,DDoS-RSTFINFlood,1.0,1.0,1.0,7108
fine_lgbm_full,10,DDoS-SYN_Flood,0.9998570816064027,0.9992858163119555,0.9995713673381912,7001
fine_lgbm_full,11,DDoS-SlowLoris,0.9969259145404242,0.9987680936248845,0.9978461538461538,3247
fine_lgbm_full,12,DDoS-SynonymousIP_Flood,0.9991292990857641,0.9998547778100494,0.9994919068011904,6886
fine_lgbm_full,13,DDoS-TCP_Flood,0.9992828456683879,0.9994261942332521,0.999354514810299,6971
fine_lgbm_full,14,DDoS-UDP_Flood,0.9994310908832315,0.9997154645041969,0.9995732574679943,7029
fine_lgbm_full,15,DDoS-UDP_Fragmentation,0.9998547778100494,0.9991292990857641,0.9994919068011904,6891
fine_lgbm_full,16,DNS_Spoofing,0.8157609537080044,0.754222731176639,0.7837857939754556,6986
fine_lgbm_full,17,DictionaryBruteForce,0.7964148527528809,0.6992692523889825,0.7446872193953906,1779
fine_lgbm_full,18,DoS-HTTP_Flood,0.9985887665819927,0.9990117181985034,0.9988001976145106,7083
fine_lgbm_full,19,DoS-SYN_Flood,0.9998560529725061,0.9994244604316547,0.9996402101172915,6950
fine_lgbm_full,20,DoS-TCP_Flood,0.9994315759556629,0.9988637977560005,0.9991476061940616,7041
fine_lgbm_full,21,DoS-UDP_Flood,0.9998567129961312,0.9994270982526496,0.9996418594656543,6982
fine_lgbm_full,22,MITM-ArpSpoofing,0.9227279837322071,0.837450312322544,0.8780233683113791,7044
fine_lgbm_full,23,Mirai-greeth_flood,0.9992860202770242,0.9984305892424026,0.9988581216100485,7009
fine_lgbm_full,24,Mirai-greip_flood,0.9984403799801503,0.9992904782176812,0.9988652482269503,7047
fine_lgbm_full,25,Mirai-udpplain,1.0,0.999716151007664,0.9998580553584102,7046
fine_lgbm_full,26,Recon-HostDiscovery,0.8424629604458339,0.8939852877542189,0.8674597620713785,6933
fine_lgbm_full,27,Recon-OSScan,0.8128370151330666,0.6714080459770115,0.7353843732787788,6960
fine_lgbm_full,28,Recon-PingSweep,0.6377551020408163,0.38461538461538464,0.4798464491362764,325
fine_lgbm_full,29,Recon-PortScan,0.7502120441051738,0.7638169257340242,0.7569533590072742,6948
fine_lgbm_full,30,SqlInjection,0.7093425605536332,0.5702364394993046,0.6322282189668466,719
fine_lgbm_full,31,Uploading_Attack,0.3787878787878788,0.13368983957219252,0.1976284584980237,187
fine_lgbm_full,32,VulnerabilityScan,0.9967863894139887,0.9990526714664646,0.9979182437547313,5278
fine_lgbm_full,33,XSS,0.5287081339712919,0.43333333333333335,0.47629310344827586,510
fine_lgbm_random_over,0,Backdoor_Malware,0.5408805031446541,0.38392857142857145,0.4490861618798956,448
fine_lgbm_random_over,1,BenignTraffic,0.8713977525195608,0.967330307037924,0.916861469661551,27977
fine_lgbm_random_over,2,BrowserHijacking,0.817741935483871,0.6274752475247525,0.7100840336134454,808
fine_lgbm_random_over,3,CommandInjection,0.7057877813504824,0.5776315789473684,0.6353111432706223,760
fine_lgbm_random_over,4,DDoS-ACK_Fragmentation,0.999857020303117,1.0,0.9999285050403947,6993
fine_lgbm_random_over,5,DDoS-HTTP_Flood,0.9980119284294234,0.9957847756012894,0.9968971081047536,4033
fine_lgbm_random_over,6,DDoS-ICMP_Flood,1.0,0.9997118985883031,0.9998559285405562,6942
fine_lgbm_random_over,7,DDoS-ICMP_Fragmentation,0.9998582163618318,0.9994331065759637,0.9996456162733007,7056
fine_lgbm_random_over,8,DDoS-PSHACK_Flood,1.0,1.0,1.0,7023
fine_lgbm_random_over,9,DDoS-RSTFINFlood,1.0,0.9998593134496342,0.9999296517762927,7108
fine_lgbm_random_over,10,DDoS-SYN_Flood,0.9998570816064027,0.9992858163119555,0.9995713673381912,7001
fine_lgbm_random_over,11,DDoS-SlowLoris,0.9960036889025515,0.9978441638435479,0.9969230769230769,3247
fine_lgbm_random_over,12,DDoS-SynonymousIP_Flood,0.9991292990857641,0.9998547778100494,0.9994919068011904,6886
fine_lgbm_random_over,13,DDoS-TCP_Flood,0.9991396616002294,0.999569645674939,0.9993546073861599,6971
fine_lgbm_random_over,14,DDoS-UDP_Flood,0.9994310908832315,0.9997154645041969,0.9995732574679943,7029
fine_lgbm_random_over,15,DDoS-UDP_Fragmentation,0.9998547356188263,0.9988390654476854,0.9993466424682396,6891
